market_class,market_class_label,country_iso3,gics_code,sector,period,monthly_returns,first_return_month,last_return_month,efficiency_score,inefficiency_distance,vr_2m,vr_3m,vr_6m
developed,Developed,ITA,15,Materials,2022-2025,48,2022-01-31,2025-12-31,0.9610494900118091,0.03895050998819094,0.9370173981609197,0.9587947326739704,1.0126636607994628
developed,Developed,ITA,25,Consumer Discretionary,2022-2025,48,2022-01-31,2025-12-31,0.9194982433450983,0.08050175665490167,0.9609864923801421,0.8758709197055121,1.0783626820503593
developed,Developed,ITA,20,Industrials,2022-2025,48,2022-01-31,2025-12-31,0.8046191883543505,0.19538081164564947,1.0741567974526178,1.1080951435124071,1.4038904939719234
developed,Developed,ITA,40,Financials,2022-2025,48,2022-01-31,2025-12-31,0.724799774146399,0.27520022585360104,1.091088747076737,1.272331178365251,1.462180752118815
developed,Developed,ITA,55,Utilities,2022-2025,48,2022-01-31,2025-12-31,0.7172305339431353,0.2827694660568647,1.1784227269237035,1.262754665198433,1.4071310060484576
developed,Developed,ITA,45,Information Technology,2022-2025,48,2022-01-31,2025-12-31,0.8376672959431493,0.16233270405685074,0.868639544018619,0.8314791625734234,0.8128831812374055
developed,Developed,ITA,30,Consumer Staples,2022-2025,48,2022-01-31,2025-12-31,0.6885473712555448,0.31145262874445523,1.1903194594224344,1.2094200653845,1.5346183614264313
developed,Developed,ITA,35,Health Care,2022-2025,48,2022-01-31,2025-12-31,0.8593870092938972,0.14061299070610278,0.9456236447908208,0.7959244309342092,0.8366129521566618
developed,Developed,ITA,50,Communication Services,2022-2025,48,2022-01-31,2025-12-31,0.685011540803895,0.31498845919610496,1.1236010016342228,1.2862648276106325,1.5350995483434597
frontier,Frontier,JOR,40,Financials,2008-2010,36,2008-01-31,2010-12-31,0.540112722214571,0.45988727778542904,1.3840390506885614,1.461593161012287,1.5340296216554388
frontier,Frontier,JOR,15,Materials,2008-2010,36,2008-01-31,2010-12-31,0.532947209186007,0.467052790813993,1.2316559693208489,1.5058138061767006,1.6636885969444293
frontier,Frontier,JOR,40,Financials,2022-2025,48,2022-01-31,2025-12-31,0.6611083947401266,0.3388916052598734,1.148479111107013,1.248969556617868,1.619226148054739
frontier,Frontier,JOR,15,Materials,2022-2025,48,2022-01-31,2025-12-31,0.33227226574332036,0.6677277342566796,1.4292497337610548,1.7454611816377565,1.8284722873712278
frontier,Frontier,JOR,25,Consumer Discretionary,2022-2025,48,2022-01-31,2025-12-31,0.8782605048931177,0.12173949510688231,0.9555104137656597,1.0933074682135973,1.2274214308727094
developed,Developed,JPN,30,Consumer Staples,2008-2010,36,2008-01-31,2010-12-31,0.7274474723781861,0.2725525276218139,1.230130756270778,1.23454822288666,1.3529786037080038
developed,Developed,JPN,35,Health Care,2008-2010,36,2008-01-31,2010-12-31,0.850483296981843,0.149516703018157,1.2792904003637346,1.1264737598809222,0.9572140511901859
developed,Developed,JPN,40,Financials,2008-2010,36,2008-01-31,2010-12-31,0.9079638617024206,0.0920361382975794,1.102322775769179,1.0321908453792528,1.1415947937443065
developed,Developed,JPN,15,Materials,2008-2010,36,2008-01-31,2010-12-31,0.39486645533840103,0.605133544661599,1.378482416928988,1.5101607122359821,1.9267575048198267
developed,Developed,JPN,10,Energy,2008-2010,36,2008-01-31,2010-12-31,0.9211614987341658,0.07883850126583425,1.090458103635384,1.0109437890766597,0.8648863889145408
developed,Developed,JPN,45,Information Technology,2008-2010,36,2008-01-31,2010-12-31,0.47183486342413306,0.528165136575867,1.2987039070696176,1.3865894482458114,1.8992020544121717
developed,Developed,JPN,55,Utilities,2008-2010,36,2008-01-31,2010-12-31,0.856628639922215,0.14337136007778495,0.9979574509128122,1.0844873955346528,0.6564158643884859
developed,Developed,JPN,20,Industrials,2008-2010,36,2008-01-31,2010-12-31,0.32582048078067005,0.67417951921933,1.4284336648583016,1.5773649433280956,2.0167399494715927
developed,Developed,JPN,25,Consumer Discretionary,2008-2010,36,2008-01-31,2010-12-31,0.11630296247911531,0.8836970375208847,1.4282088739220489,1.6483741906121254,2.5745080480284797
developed,Developed,JPN,50,Communication Services,2008-2010,36,2008-01-31,2010-12-31,0.7440405463119626,0.2559594536880374,1.214714955829499,1.0660352436626437,0.5128718384280306
developed,Developed,JPN,30,Consumer Staples,2020-2021,24,2020-01-31,2021-12-31,0.783593188305453,0.216406811694547,0.9825382490177883,0.753677028316187,0.6145642875823837
developed,Developed,JPN,35,Health Care,2020-2021,24,2020-01-31,2021-12-31,0.7850736172431573,0.21492638275684273,0.9784934110109984,0.7990643662403495,0.5776630744781239
developed,Developed,JPN,40,Financials,2020-2021,24,2020-01-31,2021-12-31,0.8730055267049935,0.12699447329500646,1.1394196966938124,1.0428477727871266,1.1987159504040803
developed,Developed,JPN,15,Materials,2020-2021,24,2020-01-31,2021-12-31,0.6830154500867456,0.3169845499132544,1.3402279672569,1.2385753446950716,1.3721503377877917
developed,Developed,JPN,10,Energy,2020-2021,24,2020-01-31,2021-12-31,0.8688218396258615,0.13117816037413854,1.191816311807736,1.0911102929307719,1.1106078763839076
developed,Developed,JPN,45,Information Technology,2020-2021,24,2020-01-31,2021-12-31,0.8119871697880101,0.1880128302119899,1.2414809755608387,1.0962725407668634,0.7737150256917323
developed,Developed,JPN,55,Utilities,2020-2021,24,2020-01-31,2021-12-31,0.604344543569975,0.395655456430025,0.7381085696368662,0.5473432858231181,0.527581775249941
developed,Developed,JPN,20,Industrials,2020-2021,24,2020-01-31,2021-12-31,0.8551375405139927,0.1448624594860073,1.1832350471378128,0.894683698850914,0.8539639698288769
developed,Developed,JPN,25,Consumer Discretionary,2020-2021,24,2020-01-31,2021-12-31,0.9063608265850572,0.09363917341494277,1.2400329011848348,1.0323722852904043,1.0085123337695892
developed,Developed,JPN,50,Communication Services,2020-2021,24,2020-01-31,2021-12-31,0.14601451335646498,0.853985486643535,1.2795264246194555,1.6535988159084059,2.6288312194027434
developed,Developed,JPN,60,Real Estate,2020-2021,24,2020-01-31,2021-12-31,0.8649404501633883,0.13505954983661173,1.220131174947174,1.0738809653749,1.1111665091877614
developed,Developed,JPN,30,Consumer Staples,2022-2025,48,2022-01-31,2025-12-31,0.867990134201639,0.13200986579836105,1.0289264919671188,1.0175085558507857,0.6504054504228215
developed,Developed,JPN,35,Health Care,2022-2025,48,2022-01-31,2025-12-31,0.8179309740513138,0.18206902594868624,0.9939810871219935,0.9361258784295515,0.5236859566023964
developed,Developed,JPN,40,Financials,2022-2025,48,2022-01-31,2025-12-31,0.8670437062947801,0.13295629370521989,1.0461721151234098,1.0835364434005605,0.7308396774083107
developed,Developed,JPN,15,Materials,2022-2025,48,2022-01-31,2025-12-31,0.9629013552969575,0.03709864470304247,0.968147191582289,1.0193194682098699,1.0601236574815465
developed,Developed,JPN,10,Energy,2022-2025,48,2022-01-31,2025-12-31,0.8744759203672344,0.12552407963276557,0.8364811203418602,0.8497053842176651,0.9372412565421779
developed,Developed,JPN,45,Information Technology,2022-2025,48,2022-01-31,2025-12-31,0.7889460279581966,0.21105397204180343,0.8045257763880257,0.7773009305210974,0.7850113769654665
developed,Developed,JPN,55,Utilities,2022-2025,48,2022-01-31,2025-12-31,0.9553277933976395,0.04467220660236049,1.0193060706010286,1.045412040962134,1.069298508243919
developed,Developed,JPN,20,Industrials,2022-2025,48,2022-01-31,2025-12-31,0.9771039236753124,0.022896076324687598,0.9629326750960364,0.9929889960597699,0.9753900998701308
developed,Developed,JPN,25,Consumer Discretionary,2022-2025,48,2022-01-31,2025-12-31,0.9113412607060744,0.08865873929392565,0.9575462921335975,0.9206356227551629,0.8558418672294628
developed,Developed,JPN,50,Communication Services,2022-2025,48,2022-01-31,2025-12-31,0.7717581552272796,0.22824184477272036,0.8120869616421115,0.7876289755417724,0.715558528497955
developed,Developed,JPN,60,Real Estate,2022-2025,48,2022-01-31,2025-12-31,0.7798058383596287,0.2201941616403713,0.886572988397187,0.8001583562154448,0.6526861704662543
frontier,Frontier,KEN,40,Financials,2008-2010,36,2008-01-31,2010-12-31,0.676147122478578,0.323852877521422,1.131510468618634,1.2467273546245534,1.5933208093210784
frontier,Frontier,KEN,40,Financials,2020-2021,24,2020-01-31,2021-12-31,0.6759490148009031,0.3240509851990969,1.1349194645649099,1.3299514931864975,1.5072819978458833
frontier,Frontier,KEN,40,Financials,2022-2025,48,2022-01-31,2025-12-31,0.510904573183879,0.48909542681612095,1.150547023235093,1.4160281359525817,1.9007111212606884
emerging,Developing (MSCI Emerging proxy),KOR,20,Industrials,2008-2010,36,2008-01-31,2010-12-31,0.8620451124663375,0.13795488753366247,0.997683845958718,0.9713693048323959,1.3829178133921014
emerging,Developing (MSCI Emerging proxy),KOR,25,Consumer Discretionary,2008-2010,36,2008-01-31,2010-12-31,0.28524244862545667,0.7147575513745433,1.3125680144531449,1.4692034254685689,2.362501214201916
emerging,Developing (MSCI Emerging proxy),KOR,15,Materials,2008-2010,36,2008-01-31,2010-12-31,0.6485899352326585,0.3514100647673415,1.1419184860462168,1.1771492338931984,1.735162474362609
emerging,Developing (MSCI Emerging proxy),KOR,40,Financials,2008-2010,36,2008-01-31,2010-12-31,0.5837889617752843,0.4162110382247157,1.181232703565191,1.1962235896769624,1.8711768214319937
emerging,Developing (MSCI Emerging proxy),KOR,45,Information Technology,2008-2010,36,2008-01-31,2010-12-31,0.3524738321763944,0.6475261678236056,1.2409906147850287,1.378296376701602,2.323291511984186
emerging,Developing (MSCI Emerging proxy),KOR,30,Consumer Staples,2008-2010,36,2008-01-31,2010-12-31,0.821385552557346,0.17861444744265398,1.0765011180098456,0.9627965009796768,1.4221387252977933
emerging,Developing (MSCI Emerging proxy),KOR,35,Health Care,2008-2010,36,2008-01-31,2010-12-31,0.6002790936939111,0.3997209063060889,1.2352270741467255,1.2393139534099216,1.7246216913616195
emerging,Developing (MSCI Emerging proxy),KOR,50,Communication Services,2008-2010,36,2008-01-31,2010-12-31,0.8117043165237219,0.18829568347627812,0.9354872735121313,0.6503061921756769,0.8493194838833573
emerging,Developing (MSCI Emerging proxy),KOR,55,Utilities,2008-2010,36,2008-01-31,2010-12-31,0.879785024884198,0.12021497511580204,1.0673547063143958,0.900863489099482,1.1941537081324922
emerging,Developing (MSCI Emerging proxy),KOR,20,Industrials,2020-2021,24,2020-01-31,2021-12-31,0.6503803620372162,0.34961963796278384,1.2687858052858314,1.4438411443125754,1.336231964289945
emerging,Developing (MSCI Emerging proxy),KOR,25,Consumer Discretionary,2020-2021,24,2020-01-31,2021-12-31,0.46411381266168006,0.5358861873383199,1.246953087334216,1.4760371684986935,1.8846683061820504
emerging,Developing (MSCI Emerging proxy),KOR,15,Materials,2020-2021,24,2020-01-31,2021-12-31,0.5491522436440983,0.4508477563559017,1.1999231033935034,1.3620469055302544,1.7905732601439475
emerging,Developing (MSCI Emerging proxy),KOR,40,Financials,2020-2021,24,2020-01-31,2021-12-31,0.5203685824808408,0.47963141751915916,1.2926991492470512,1.4562659680307877,1.6899291352796388
emerging,Developing (MSCI Emerging proxy),KOR,45,Information Technology,2020-2021,24,2020-01-31,2021-12-31,0.46008539943677107,0.5399146005632289,1.3378913055315973,1.5691656578566349,1.7126868383014546
emerging,Developing (MSCI Emerging proxy),KOR,30,Consumer Staples,2020-2021,24,2020-01-31,2021-12-31,0.6246482164498597,0.3753517835501403,1.1495945868302626,1.2984096767118576,1.6780510871083008
emerging,Developing (MSCI Emerging proxy),KOR,35,Health Care,2020-2021,24,2020-01-31,2021-12-31,0.47451010973088525,0.5254898902691147,1.3701725482179294,1.4420300478837593,1.7642670747056555
emerging,Developing (MSCI Emerging proxy),KOR,50,Communication Services,2020-2021,24,2020-01-31,2021-12-31,0.8193870229047097,0.18061297709529034,1.1741100133796258,1.1175867471070904,0.7498578292008453
emerging,Developing (MSCI Emerging proxy),KOR,55,Utilities,2020-2021,24,2020-01-31,2021-12-31,0.9092622580551638,0.09073774194483619,1.0121402606100909,0.8452943910803715,0.8946326436952109
emerging,Developing (MSCI Emerging proxy),KOR,60,Real Estate,2020-2021,24,2020-01-31,2021-12-31,0.4719026899128529,0.5280973100871471,1.3824337266801638,1.577100929028501,1.6247572745527765
emerging,Developing (MSCI Emerging proxy),KOR,20,Industrials,2022-2025,48,2022-01-31,2025-12-31,0.707336074106318,0.29266392589368195,0.7910573652300719,0.6259892673162092,0.7049615897726731
emerging,Developing (MSCI Emerging proxy),KOR,25,Consumer Discretionary,2022-2025,48,2022-01-31,2025-12-31,0.7980409901398293,0.20195900986017068,0.7790388985509734,0.7538100977325622,0.8612739741359524
emerging,Developing (MSCI Emerging proxy),KOR,15,Materials,2022-2025,48,2022-01-31,2025-12-31,0.7905835956343479,0.20941640436565212,0.8855621954398379,0.6795243009026631,0.8066642905605427
emerging,Developing (MSCI Emerging proxy),KOR,40,Financials,2022-2025,48,2022-01-31,2025-12-31,0.7968918187634164,0.20310818123658358,1.11912502328883,1.2151766015156884,1.2750229189052324
emerging,Developing (MSCI Emerging proxy),KOR,45,Information Technology,2022-2025,48,2022-01-31,2025-12-31,0.9161024609805938,0.08389753901940622,0.9518897754420185,0.8831413439688344,1.0867237364690716
emerging,Developing (MSCI Emerging proxy),KOR,30,Consumer Staples,2022-2025,48,2022-01-31,2025-12-31,0.7289210201273995,0.27107897987260055,1.2215400201839781,1.297014537321774,1.2946823821120492
emerging,Developing (MSCI Emerging proxy),KOR,35,Health Care,2022-2025,48,2022-01-31,2025-12-31,0.7770848355924773,0.22291516440752268,0.9507177374768524,0.7463331705651841,0.6342035987353956
emerging,Developing (MSCI Emerging proxy),KOR,50,Communication Services,2022-2025,48,2022-01-31,2025-12-31,0.7841664199101911,0.2158335800898089,0.7997880541377774,0.7338353724102049,0.8188758331825909
emerging,Developing (MSCI Emerging proxy),KOR,55,Utilities,2022-2025,48,2022-01-31,2025-12-31,0.9398949412396927,0.06010505876030725,1.0718976093355,1.1069945318196164,0.9985769648741947
emerging,Developing (MSCI Emerging proxy),KOR,60,Real Estate,2022-2025,48,2022-01-31,2025-12-31,0.8430205437199026,0.15697945628009735,1.2065053908019774,1.2104577776999181,1.0539752003383964
emerging,Developing (MSCI Emerging proxy),KWT,40,Financials,2008-2010,36,2008-01-31,2010-12-31,-0.1165835364748744,1.1165835364748744,1.6202384588930905,2.0464027462410868,2.683109404290446
emerging,Developing (MSCI Emerging proxy),KWT,15,Materials,2008-2010,36,2008-01-31,2010-12-31,-0.18063998402621473,1.1806399840262147,1.5893238584570923,2.0884017718072663,2.864194321814286
emerging,Developing (MSCI Emerging proxy),KWT,20,Industrials,2008-2010,36,2008-01-31,2010-12-31,0.1397280365377761,0.8602719634622239,1.5317248778600263,1.8762767711089674,2.172814241417678
emerging,Developing (MSCI Emerging proxy),KWT,40,Financials,2020-2021,24,2020-01-31,2021-12-31,0.897946848355454,0.10205315164454598,1.0833342246043234,1.1430976341864063,0.9202724038570917
emerging,Developing (MSCI Emerging proxy),KWT,15,Materials,2020-2021,24,2020-01-31,2021-12-31,0.8309426862856268,0.16905731371437316,1.207892207355667,1.262189163562422,0.9629094297749696
emerging,Developing (MSCI Emerging proxy),KWT,20,Industrials,2020-2021,24,2020-01-31,2021-12-31,0.9067297842544975,0.09327021574550254,1.0268864236982327,1.0664763616205548,0.8135521380822798
emerging,Developing (MSCI Emerging proxy),KWT,60,Real Estate,2020-2021,24,2020-01-31,2021-12-31,0.8104407350829238,0.1895592649170762,1.1671499844061242,1.2048441306189517,1.1966836797261526
emerging,Developing (MSCI Emerging proxy),KWT,40,Financials,2022-2025,48,2022-01-31,2025-12-31,0.8897056939643573,0.11029430603564272,1.090548869560701,0.9804843941692615,0.7791815572845113
emerging,Developing (MSCI Emerging proxy),KWT,20,Industrials,2022-2025,48,2022-01-31,2025-12-31,0.8601787177639028,0.13982128223609724,0.9869324760897022,0.7921041497321605,0.8014995274698454
emerging,Developing (MSCI Emerging proxy),KWT,60,Real Estate,2022-2025,48,2022-01-31,2025-12-31,0.8176194796137145,0.1823805203862855,1.053791475882555,1.1322280545184713,1.3611220307578302
frontier,Frontier,LKA,40,Financials,2008-2010,36,2008-01-31,2010-12-31,0.2970069568720969,0.7029930431279031,1.2695306445798198,1.4726300589106653,2.366818425893224
frontier,Frontier,LKA,30,Consumer Staples,2008-2010,36,2008-01-31,2010-12-31,0.2621109788786512,0.7378890211213488,1.3048553115483614,1.5142814729354293,2.394530278880256
frontier,Frontier,LKA,25,Consumer Discretionary,2008-2010,36,2008-01-31,2010-12-31,0.5849628353070349,0.41503716469296514,1.2249178110412353,1.3173724670874123,1.7028212159502478
frontier,Frontier,LKA,20,Industrials,2008-2010,36,2008-01-31,2010-12-31,0.28932311074515715,0.7106768892548428,1.2765552288773703,1.5390658364663083,2.31640960242085
frontier,Frontier,LKA,15,Materials,2008-2010,36,2008-01-31,2010-12-31,0.8125316566891192,0.1874683433108808,0.9283522730620722,1.0049937283507775,1.4857635746439373
frontier,Frontier,LKA,40,Financials,2022-2025,48,2022-01-31,2025-12-31,0.7034066866669408,0.29659331333305916,1.334370082329495,1.4302757191964508,1.1251341384732314
frontier,Frontier,LKA,30,Consumer Staples,2022-2025,48,2022-01-31,2025-12-31,0.5422043137106081,0.45779568628939193,1.4711833454993863,1.6685310406215255,1.2336726727472638
frontier,Frontier,LKA,25,Consumer Discretionary,2022-2025,48,2022-01-31,2025-12-31,0.6051262041111329,0.39487379588886706,1.494199459373069,1.678552391689476,0.9881304633959436
frontier,Frontier,LKA,20,Industrials,2022-2025,48,2022-01-31,2025-12-31,0.6396673437703373,0.3603326562296627,1.411760623835818,1.5705792247595398,1.09865812009363
frontier,Frontier,LKA,15,Materials,2022-2025,48,2022-01-31,2025-12-31,0.525494619080469,0.474505380919531,1.5291779245044417,1.7777380389536828,1.1166001793004687
frontier,Frontier,MAR,40,Financials,2008-2010,36,2008-01-31,2010-12-31,0.7779175666467415,0.2220824333532585,0.9906828291529285,1.1715049569635614,1.4854251722491427
frontier,Frontier,MAR,15,Materials,2008-2010,36,2008-01-31,2010-12-31,0.24484589875184248,0.7551541012481575,1.2841097593660902,1.5738471171954407,2.4075054271829415
frontier,Frontier,MAR,40,Financials,2020-2021,24,2020-01-31,2021-12-31,0.6716080802194848,0.3283919197805152,1.342051578453449,1.5333974828745,1.1097266980135965
frontier,Frontier,MAR,40,Financials,2022-2025,48,2022-01-31,2025-12-31,0.6622356743892002,0.33776432561079983,1.113546507937258,1.3151448944025603,1.5846015744925814
frontier,Frontier,MAR,20,Industrials,2022-2025,48,2022-01-31,2025-12-31,0.10413032990111715,0.8958696700988829,1.2626361266954509,1.6977559337249135,2.727216949876284
emerging,Developing (MSCI Emerging proxy),MEX,15,Materials,2008-2010,36,2008-01-31,2010-12-31,-0.07836565676004281,1.0783656567600428,1.4849751173746724,1.8215944825485166,2.9285273703569397
emerging,Developing (MSCI Emerging proxy),MEX,20,Industrials,2008-2010,36,2008-01-31,2010-12-31,-0.21442503129803714,1.2144250312980371,1.557287832801824,1.9664021440305302,3.119585117061757
emerging,Developing (MSCI Emerging proxy),MEX,30,Consumer Staples,2008-2010,36,2008-01-31,2010-12-31,0.13594290918317864,0.8640570908168214,1.4116989543563983,1.6803298273067746,2.500142490787291
emerging,Developing (MSCI Emerging proxy),MEX,25,Consumer Discretionary,2008-2010,36,2008-01-31,2010-12-31,0.6967041869170445,0.3032958130829555,1.2496092333197217,1.2581870998135596,1.402091106115585
emerging,Developing (MSCI Emerging proxy),MEX,15,Materials,2020-2021,24,2020-01-31,2021-12-31,0.39879074204406184,0.6012092579559382,1.417958737321928,1.6799736348096646,1.705695401736222
emerging,Developing (MSCI Emerging proxy),MEX,20,Industrials,2020-2021,24,2020-01-31,2021-12-31,0.84199300289495,0.15800699710504995,1.1809181093765462,1.149486420272505,0.8563835383339015
emerging,Developing (MSCI Emerging proxy),MEX,30,Consumer Staples,2020-2021,24,2020-01-31,2021-12-31,0.8833756186926512,0.11662438130734876,1.0548412191967174,1.0488482725547272,0.7538163478293984
emerging,Developing (MSCI Emerging proxy),MEX,25,Consumer Discretionary,2020-2021,24,2020-01-31,2021-12-31,0.7611890202072423,0.23881097979275767,1.254682579642226,1.4021452358257396,1.0596051239103073
emerging,Developing (MSCI Emerging proxy),MEX,40,Financials,2020-2021,24,2020-01-31,2021-12-31,0.6347124040715981,0.3652875959284019,1.3592725303392894,1.4833981913106737,1.2531920661352427
emerging,Developing (MSCI Emerging proxy),MEX,60,Real Estate,2020-2021,24,2020-01-31,2021-12-31,0.8066299213577908,0.19337007864220923,1.0831512749355257,1.0902943172217199,0.593335356230618
emerging,Developing (MSCI Emerging proxy),MEX,15,Materials,2022-2025,48,2022-01-31,2025-12-31,0.9022857418513088,0.09771425814869117,0.8937667382150795,0.9028236519773951,1.089733164638548
emerging,Developing (MSCI Emerging proxy),MEX,20,Industrials,2022-2025,48,2022-01-31,2025-12-31,0.9034795598162721,0.09652044018372785,0.9896050642568532,0.8568941085323615,0.8639395066596017
emerging,Developing (MSCI Emerging proxy),MEX,30,Consumer Staples,2022-2025,48,2022-01-31,2025-12-31,0.8566669920737512,0.1433330079262488,1.0163002237107517,1.0876319713329596,1.3260668287350352
emerging,Developing (MSCI Emerging proxy),MEX,25,Consumer Discretionary,2022-2025,48,2022-01-31,2025-12-31,0.48110508854217515,0.5188949114578248,1.0714925629129814,1.349502464411028,2.135689707049465
emerging,Developing (MSCI Emerging proxy),MEX,40,Financials,2022-2025,48,2022-01-31,2025-12-31,0.5208947414760328,0.47910525852396724,1.185333968459882,1.3542334484729137,1.8977483586391057
frontier,Frontier,MUS,40,Financials,2020-2021,24,2020-01-31,2021-12-31,0.7901439312646187,0.20985606873538132,1.2113559086608097,1.188738742169374,0.7705264446240399
frontier,Frontier,MUS,25,Consumer Discretionary,2020-2021,24,2020-01-31,2021-12-31,0.6555188222483423,0.34448117775165765,1.2305489590864491,1.4955227544404417,1.3073718197280824
frontier,Frontier,MUS,40,Financials,2022-2025,48,2022-01-31,2025-12-31,0.8655797422956172,0.13442025770438282,1.0534965611040028,0.9656241612565316,0.6846116267343229
frontier,Frontier,MUS,25,Consumer Discretionary,2022-2025,48,2022-01-31,2025-12-31,0.8727223545525826,0.12727764544741738,1.1446058324202146,1.0837032127229729,0.8464761088009354
emerging,Developing (MSCI Emerging proxy),MYS,15,Materials,2008-2010,36,2008-01-31,2010-12-31,0.0015396680890451542,0.9984603319109548,1.442296106170593,1.749119947694585,2.8039649418676866
emerging,Developing (MSCI Emerging proxy),MYS,30,Consumer Staples,2008-2010,36,2008-01-31,2010-12-31,0.06584174554505795,0.934158254454942,1.4020648350888874,1.7309061595462472,2.6695037687296916
emerging,Developing (MSCI Emerging proxy),MYS,20,Industrials,2008-2010,36,2008-01-31,2010-12-31,-0.0020770430066836543,1.0020770430066837,1.3477877513424583,1.7043697678582288,2.9540736098193636
emerging,Developing (MSCI Emerging proxy),MYS,40,Financials,2008-2010,36,2008-01-31,2010-12-31,0.13638063857308358,0.8636193614269164,1.3336873290236997,1.5726574101229296,2.68451334513412
emerging,Developing (MSCI Emerging proxy),MYS,25,Consumer Discretionary,2008-2010,36,2008-01-31,2010-12-31,-0.1515414221063327,1.1515414221063327,1.4766362288247268,1.813546789300899,3.164441248193372
emerging,Developing (MSCI Emerging proxy),MYS,45,Information Technology,2008-2010,36,2008-01-31,2010-12-31,0.5849466743516702,0.41505332564832975,1.092051186628237,1.1777868363323036,1.9753219539844484
emerging,Developing (MSCI Emerging proxy),MYS,35,Health Care,2008-2010,36,2008-01-31,2010-12-31,-0.07046244947308078,1.0704624494730808,1.401695255651544,1.714618340966722,3.0950737518009763
emerging,Developing (MSCI Emerging proxy),MYS,10,Energy,2008-2010,36,2008-01-31,2010-12-31,-0.050615186419819214,1.0506151864198192,1.4418648428834693,1.844296768515276,2.8656839478607123
emerging,Developing (MSCI Emerging proxy),MYS,15,Materials,2020-2021,24,2020-01-31,2021-12-31,0.8170518721852231,0.18294812781477687,1.1994082583373207,1.2157598683748578,0.866323743267848
emerging,Developing (MSCI Emerging proxy),MYS,30,Consumer Staples,2020-2021,24,2020-01-31,2021-12-31,0.888498536679508,0.11150146332049204,0.9258216451711945,1.0024249142060904,0.7420988790734198
emerging,Developing (MSCI Emerging proxy),MYS,20,Industrials,2020-2021,24,2020-01-31,2021-12-31,0.8239731704119873,0.17602682958801275,1.0553838704429142,0.9700687118565458,0.5572346698223302
emerging,Developing (MSCI Emerging proxy),MYS,40,Financials,2020-2021,24,2020-01-31,2021-12-31,0.8746405445488973,0.12535945545110272,1.0897012310353555,1.1525125423192768,0.8661354070013242
emerging,Developing (MSCI Emerging proxy),MYS,25,Consumer Discretionary,2020-2021,24,2020-01-31,2021-12-31,0.9298009763472538,0.07019902365274622,1.0710911924301818,1.1269139908959518,0.9874081123678949
emerging,Developing (MSCI Emerging proxy),MYS,45,Information Technology,2020-2021,24,2020-01-31,2021-12-31,0.8674544626099429,0.13254553739005714,1.127684133371644,1.177619017313657,1.0923334614848703
emerging,Developing (MSCI Emerging proxy),MYS,35,Health Care,2020-2021,24,2020-01-31,2021-12-31,0.2916358454518716,0.7083641545481284,1.2253217354956898,1.508226776756627,2.391543951392068
emerging,Developing (MSCI Emerging proxy),MYS,10,Energy,2020-2021,24,2020-01-31,2021-12-31,0.7870659476266684,0.21293405237333163,0.9767746944532524,0.851756710291874,0.5326664381348788
emerging,Developing (MSCI Emerging proxy),MYS,50,Communication Services,2020-2021,24,2020-01-31,2021-12-31,0.7259875177761961,0.2740124822238039,0.8617644460073197,0.7363085105619691,0.5798895967592995
emerging,Developing (MSCI Emerging proxy),MYS,60,Real Estate,2020-2021,24,2020-01-31,2021-12-31,0.8140850484528617,0.18591495154713833,0.9293197806918035,0.8818506728454524,0.631084691821329
emerging,Developing (MSCI Emerging proxy),MYS,15,Materials,2022-2025,48,2022-01-31,2025-12-31,0.943294750430064,0.056705249569935945,1.051745758440729,0.9263964815273439,0.9552335282035773
emerging,Developing (MSCI Emerging proxy),MYS,30,Consumer Staples,2022-2025,48,2022-01-31,2025-12-31,0.8805231744614375,0.11947682553856254,0.9865055481997599,0.891744680346927,0.7633192948376255
emerging,Developing (MSCI Emerging proxy),MYS,20,Industrials,2022-2025,48,2022-01-31,2025-12-31,0.7583288583589175,0.2416711416410825,1.1610280013626308,1.207314240136212,1.3566711834244047
emerging,Developing (MSCI Emerging proxy),MYS,40,Financials,2022-2025,48,2022-01-31,2025-12-31,0.904662167518963,0.095337832481037,1.1170523438394273,0.9954544671335254,0.8355843792627908
emerging,Developing (MSCI Emerging proxy),MYS,25,Consumer Discretionary,2022-2025,48,2022-01-31,2025-12-31,0.9581422501862554,0.04185774981374457,1.0488826737708166,0.9332901677489369,1.009980743419354
emerging,Developing (MSCI Emerging proxy),MYS,45,Information Technology,2022-2025,48,2022-01-31,2025-12-31,0.9492243271496587,0.05077567285034135,1.0797388921262279,1.0628386460268338,0.9902505196020375
emerging,Developing (MSCI Emerging proxy),MYS,35,Health Care,2022-2025,48,2022-01-31,2025-12-31,0.7673960967887993,0.23260390321120072,1.0856822920544218,1.1953861147944387,1.4167433027847416
emerging,Developing (MSCI Emerging proxy),MYS,10,Energy,2022-2025,48,2022-01-31,2025-12-31,0.5228800516040619,0.4771199483959381,0.7804620245845801,0.46479102269876005,0.323387107528846
emerging,Developing (MSCI Emerging proxy),MYS,50,Communication Services,2022-2025,48,2022-01-31,2025-12-31,0.7836420872203909,0.21635791277960914,0.8494109838388717,0.721907043170421,0.7796082346518799
emerging,Developing (MSCI Emerging proxy),MYS,60,Real Estate,2022-2025,48,2022-01-31,2025-12-31,0.878251397486202,0.12174860251379804,0.8867043471633009,0.8612101422270418,0.886839703068263
